Timestamp, Epoch,L3BT-VCS-SGV505:OPEN
2025-08-20 09:30:54.353Z,1755682254353,0
2025-08-20 09:30:54.353Z,1755682254353,0
2025-08-20 09:30:54.353Z,1755682254353,0
2025-08-20 09:30:54.353Z,1755682254353,0
2025-08-20 09:30:54.353Z,1755682254353,0
2025-08-20 09:30:54.353Z,1755682254353,0
2025-08-20 09:30:54.353Z,1755682254353,0
2025-08-20 09:30:54.353Z,1755682254353,0
2025-08-20 09:30:54.353Z,1755682254353,0
2025-08-20 09:30:54.353Z,1755682254353,0
2025-08-20 09:30:54.353Z,1755682254353,0
2025-08-20 09:30:54.353Z,1755682254353,0
2025-08-20 09:30:54.353Z,1755682254353,0
2025-08-20 09:30:54.353Z,1755682254353,0
2025-08-20 09:30:54.353Z,1755682254353,0
2025-08-20 09:30:54.353Z,1755682254353,0
2025-08-20 09:30:54.353Z,1755682254353,0
2025-08-20 10:01:53.919Z,1755684113919,1
2025-08-20 10:01:53.919Z,1755684113919,1
2025-08-20 10:01:53.919Z,1755684113919,1
2025-08-20 10:01:53.919Z,1755684113919,1
2025-08-20 10:01:53.919Z,1755684113919,1
2025-08-20 10:01:53.919Z,1755684113919,1
2025-08-20 10:01:53.919Z,1755684113919,1
2025-08-20 10:01:53.919Z,1755684113919,1
2025-08-20 10:01:53.919Z,1755684113919,1
2025-08-20 10:01:53.919Z,1755684113919,1
2025-08-20 10:01:53.919Z,1755684113919,1
2025-08-20 10:01:53.919Z,1755684113919,1
2025-08-20 10:01:53.919Z,1755684113919,1
2025-08-20 10:01:53.919Z,1755684113919,1
2025-08-20 10:01:53.919Z,1755684113919,1
2025-08-20 10:01:53.919Z,1755684113919,1
2025-08-20 10:01:53.919Z,1755684113919,1
2025-08-20 10:01:53.919Z,1755684113919,1
2025-08-20 10:01:53.919Z,1755684113919,1
2025-08-20 10:01:53.919Z,1755684113919,1
2025-08-20 10:01:53.919Z,1755684113919,1
2025-08-20 10:01:53.919Z,1755684113919,1
2025-08-20 10:01:53.919Z,1755684113919,1
2025-08-20 10:01:53.919Z,1755684113919,1
2025-08-20 10:01:53.919Z,1755684113919,1
2025-08-20 10:01:53.919Z,1755684113919,1
2025-08-20 10:01:53.919Z,1755684113919,1
2025-08-20 10:01:53.919Z,1755684113919,1
2025-08-20 10:01:53.919Z,1755684113919,1
2025-08-20 10:01:53.919Z,1755684113919,1
2025-08-20 10:01:53.919Z,1755684113919,1
2025-08-20 10:01:53.919Z,1755684113919,1
2025-08-20 10:01:53.919Z,1755684113919,1
2025-08-20 10:01:53.919Z,1755684113919,1
2025-08-20 10:01:53.919Z,1755684113919,1
2025-08-20 10:01:53.919Z,1755684113919,1
2025-08-20 10:01:53.919Z,1755684113919,1
2025-08-20 10:01:53.919Z,1755684113919,1
2025-08-20 10:01:53.919Z,1755684113919,1
2025-08-20 10:01:53.919Z,1755684113919,1
2025-08-20 10:01:53.919Z,1755684113919,1
2025-08-20 10:01:53.919Z,1755684113919,1
2025-08-20 10:01:53.919Z,1755684113919,1
2025-08-20 10:01:53.919Z,1755684113919,1
2025-08-20 10:01:53.919Z,1755684113919,1
2025-08-20 10:01:53.919Z,1755684113919,1
2025-08-20 10:01:53.919Z,1755684113919,1
2025-08-20 10:01:53.919Z,1755684113919,1
2025-08-20 10:01:53.919Z,1755684113919,1
2025-08-20 10:01:53.919Z,1755684113919,1
2025-08-20 10:01:53.919Z,1755684113919,1
2025-08-20 10:01:53.919Z,1755684113919,1
2025-08-20 10:01:53.919Z,1755684113919,1
2025-08-20 10:01:53.919Z,1755684113919,1
2025-08-20 10:01:53.919Z,1755684113919,1
2025-08-20 10:01:53.919Z,1755684113919,1
2025-08-20 10:01:53.919Z,1755684113919,1
2025-08-20 10:01:53.919Z,1755684113919,1
2025-08-20 10:01:53.919Z,1755684113919,1
2025-08-20 10:01:53.919Z,1755684113919,1
2025-08-20 10:01:53.919Z,1755684113919,1
2025-08-20 15:26:06.482Z,1755703566482,0
2025-08-20 15:26:06.482Z,1755703566482,0
2025-08-20 15:26:06.482Z,1755703566482,0
2025-08-20 15:26:06.482Z,1755703566482,0
2025-08-20 15:26:06.482Z,1755703566482,0
2025-08-20 15:26:06.482Z,1755703566482,0
2025-08-20 15:26:06.482Z,1755703566482,0
2025-08-20 15:26:06.482Z,1755703566482,0
2025-08-20 15:26:06.482Z,1755703566482,0
2025-08-20 15:26:06.482Z,1755703566482,0
2025-08-20 15:26:06.482Z,1755703566482,0
2025-08-20 15:26:06.482Z,1755703566482,0
2025-08-20 15:26:06.482Z,1755703566482,0
2025-08-20 15:26:06.482Z,1755703566482,0
2025-08-20 15:26:06.482Z,1755703566482,0
2025-08-20 15:26:06.482Z,1755703566482,0
2025-08-20 15:26:06.482Z,1755703566482,0
2025-08-20 15:26:06.482Z,1755703566482,0
2025-08-20 15:26:06.482Z,1755703566482,0
2025-08-20 15:26:06.482Z,1755703566482,0
2025-08-20 15:26:06.482Z,1755703566482,0
2025-08-20 15:26:06.482Z,1755703566482,0
2025-08-20 15:26:06.482Z,1755703566482,0
2025-08-20 15:26:06.482Z,1755703566482,0
2025-08-20 15:26:06.482Z,1755703566482,0
2025-08-20 15:26:06.482Z,1755703566482,0
2025-08-20 15:26:06.482Z,1755703566482,0
2025-08-20 15:26:06.482Z,1755703566482,0
2025-08-20 15:26:06.482Z,1755703566482,0
2025-08-20 15:26:06.482Z,1755703566482,0
2025-08-20 15:26:06.482Z,1755703566482,0
2025-08-20 15:26:06.482Z,1755703566482,0
2025-08-20 15:26:06.482Z,1755703566482,0
2025-08-20 15:26:06.482Z,1755703566482,0
2025-08-20 15:26:06.482Z,1755703566482,0
2025-08-20 15:26:06.482Z,1755703566482,0
2025-08-20 15:26:06.482Z,1755703566482,0
2025-08-20 15:26:06.482Z,1755703566482,0
2025-08-20 15:26:06.482Z,1755703566482,0
2025-08-20 15:26:06.482Z,1755703566482,0
2025-08-20 15:26:06.482Z,1755703566482,0
2025-08-20 15:26:06.482Z,1755703566482,0
2025-08-20 15:26:06.482Z,1755703566482,0
2025-08-20 15:26:06.482Z,1755703566482,0
2025-08-20 15:26:06.482Z,1755703566482,0
2025-08-20 15:26:06.482Z,1755703566482,0
2025-08-20 15:26:06.482Z,1755703566482,0
2025-08-20 15:26:06.482Z,1755703566482,0
2025-08-20 15:26:06.482Z,1755703566482,0
2025-08-20 15:26:06.482Z,1755703566482,0
2025-08-20 15:26:06.482Z,1755703566482,0
2025-08-20 15:26:06.482Z,1755703566482,0
2025-08-20 15:26:06.482Z,1755703566482,0
2025-08-20 15:26:06.482Z,1755703566482,0
2025-08-20 15:26:06.482Z,1755703566482,0
2025-08-20 15:26:06.482Z,1755703566482,0
2025-08-20 15:26:06.482Z,1755703566482,0
2025-08-20 15:26:06.482Z,1755703566482,0
2025-08-20 15:26:06.482Z,1755703566482,0
2025-08-20 15:26:06.482Z,1755703566482,0
2025-08-20 15:26:06.482Z,1755703566482,0
2025-08-20 15:26:06.482Z,1755703566482,0
2025-08-20 15:26:06.482Z,1755703566482,0
2025-08-20 15:26:06.482Z,1755703566482,0
2025-08-20 15:26:06.482Z,1755703566482,0
2025-08-20 15:26:06.482Z,1755703566482,0
2025-08-20 15:26:06.482Z,1755703566482,0
2025-08-20 15:26:06.482Z,1755703566482,0
2025-08-20 15:26:06.482Z,1755703566482,0
2025-08-20 15:26:06.482Z,1755703566482,0
2025-08-20 15:26:06.482Z,1755703566482,0
2025-08-20 15:26:06.482Z,1755703566482,0
2025-08-20 15:26:06.482Z,1755703566482,0
2025-08-20 15:26:06.482Z,1755703566482,0
2025-08-20 15:26:06.482Z,1755703566482,0
2025-08-20 15:26:06.482Z,1755703566482,0
2025-08-20 15:26:06.482Z,1755703566482,0
2025-08-20 15:26:06.482Z,1755703566482,0
2025-08-20 15:26:06.482Z,1755703566482,0
2025-08-20 15:26:06.482Z,1755703566482,0
2025-08-20 15:26:06.482Z,1755703566482,0
2025-08-20 15:26:06.482Z,1755703566482,0
2025-08-20 15:26:06.482Z,1755703566482,0
2025-08-20 15:26:06.482Z,1755703566482,0
2025-08-20 15:26:06.482Z,1755703566482,0
2025-08-20 15:26:06.482Z,1755703566482,0
2025-08-20 15:26:06.482Z,1755703566482,0
2025-08-20 15:26:06.482Z,1755703566482,0
2025-08-20 15:26:06.482Z,1755703566482,0
2025-08-20 15:26:06.482Z,1755703566482,0
2025-08-20 15:26:06.482Z,1755703566482,0
2025-08-20 15:26:06.482Z,1755703566482,0
2025-08-20 15:26:06.482Z,1755703566482,0
2025-08-20 15:26:06.482Z,1755703566482,0
2025-08-20 15:26:06.482Z,1755703566482,0
2025-08-20 15:26:06.482Z,1755703566482,0
2025-08-20 15:26:06.482Z,1755703566482,0
2025-08-20 15:26:06.482Z,1755703566482,0
2025-08-20 15:26:06.482Z,1755703566482,0
2025-08-20 15:26:06.482Z,1755703566482,0
2025-08-20 15:26:06.482Z,1755703566482,0
2025-08-20 15:26:06.482Z,1755703566482,0
2025-08-20 15:26:06.482Z,1755703566482,0
2025-08-20 15:26:06.482Z,1755703566482,0
2025-08-20 15:26:06.482Z,1755703566482,0
2025-08-20 15:26:06.482Z,1755703566482,0
2025-08-20 15:26:06.482Z,1755703566482,0
2025-08-20 15:26:06.482Z,1755703566482,0
2025-08-20 15:26:06.482Z,1755703566482,0
2025-08-20 15:26:06.482Z,1755703566482,0
2025-08-20 15:26:06.482Z,1755703566482,0
2025-08-20 15:26:06.482Z,1755703566482,0
2025-08-20 15:26:06.482Z,1755703566482,0
2025-08-20 15:26:06.482Z,1755703566482,0
2025-08-20 15:26:06.482Z,1755703566482,0
2025-08-20 15:26:06.482Z,1755703566482,0
2025-08-20 15:26:06.482Z,1755703566482,0
2025-08-20 15:26:06.482Z,1755703566482,0
2025-08-20 15:26:06.482Z,1755703566482,0
2025-08-20 15:26:06.482Z,1755703566482,0
2025-08-20 15:26:06.482Z,1755703566482,0
2025-08-20 15:26:06.482Z,1755703566482,0
2025-08-20 15:26:06.482Z,1755703566482,0
2025-08-20 15:26:06.482Z,1755703566482,0
2025-08-20 15:26:06.482Z,1755703566482,0
2025-08-20 15:26:06.482Z,1755703566482,0
2025-08-20 15:26:06.482Z,1755703566482,0
2025-08-20 15:26:06.482Z,1755703566482,0
2025-08-20 15:26:06.482Z,1755703566482,0
2025-08-20 15:26:06.482Z,1755703566482,0
2025-08-20 15:26:06.482Z,1755703566482,0
2025-08-20 15:26:06.482Z,1755703566482,0
2025-08-20 15:26:06.482Z,1755703566482,0
2025-08-20 15:26:06.482Z,1755703566482,0
2025-08-20 15:26:06.482Z,1755703566482,0
2025-08-20 15:26:06.482Z,1755703566482,0
2025-08-20 15:26:06.482Z,1755703566482,0
2025-08-20 15:26:06.482Z,1755703566482,0
2025-08-20 15:26:06.482Z,1755703566482,0
2025-08-20 15:26:06.482Z,1755703566482,0
2025-08-20 15:26:06.482Z,1755703566482,0
2025-08-20 15:26:06.482Z,1755703566482,0
2025-08-20 15:26:06.482Z,1755703566482,0
2025-08-20 15:26:06.482Z,1755703566482,0
2025-08-20 15:26:06.482Z,1755703566482,0
2025-08-20 15:26:06.482Z,1755703566482,0
2025-08-20 15:26:06.482Z,1755703566482,0
2025-08-20 15:26:06.482Z,1755703566482,0
2025-08-20 15:26:06.482Z,1755703566482,0
2025-08-20 15:26:06.482Z,1755703566482,0
2025-08-20 15:26:06.482Z,1755703566482,0
2025-08-20 15:26:06.482Z,1755703566482,0
2025-08-20 15:26:06.482Z,1755703566482,0
2025-08-20 15:26:06.482Z,1755703566482,0
2025-08-20 15:26:06.482Z,1755703566482,0
2025-08-20 15:26:06.482Z,1755703566482,0
2025-08-20 15:26:06.482Z,1755703566482,0
2025-08-20 15:26:06.482Z,1755703566482,0
2025-08-20 15:26:06.482Z,1755703566482,0
2025-08-20 15:26:06.482Z,1755703566482,0
2025-08-20 15:26:06.482Z,1755703566482,0
2025-08-20 15:26:06.482Z,1755703566482,0
2025-08-20 15:26:06.482Z,1755703566482,0
2025-08-20 15:26:06.482Z,1755703566482,0
2025-08-20 15:26:06.482Z,1755703566482,0
2025-08-20 15:26:06.482Z,1755703566482,0
2025-08-20 15:26:06.482Z,1755703566482,0
2025-08-20 15:26:06.482Z,1755703566482,0
2025-08-20 15:26:06.482Z,1755703566482,0
2025-08-20 15:26:06.482Z,1755703566482,0
2025-08-20 15:26:06.482Z,1755703566482,0
2025-08-20 15:26:06.482Z,1755703566482,0
2025-08-20 15:26:06.482Z,1755703566482,0
2025-08-20 15:26:06.482Z,1755703566482,0
2025-08-20 15:26:06.482Z,1755703566482,0
2025-08-20 15:26:06.482Z,1755703566482,0
2025-08-20 15:26:06.482Z,1755703566482,0
2025-08-20 15:26:06.482Z,1755703566482,0
2025-08-20 15:26:06.482Z,1755703566482,0
2025-08-20 15:26:06.482Z,1755703566482,0
2025-08-20 15:26:06.482Z,1755703566482,0
2025-08-20 15:26:06.482Z,1755703566482,0
2025-08-20 15:26:06.482Z,1755703566482,0
2025-08-20 15:26:06.482Z,1755703566482,0
2025-08-20 15:26:06.482Z,1755703566482,0
2025-08-20 15:26:06.482Z,1755703566482,0
2025-08-20 15:26:06.482Z,1755703566482,0
2025-08-20 15:26:06.482Z,1755703566482,0
2025-08-20 15:26:06.482Z,1755703566482,0
2025-08-20 15:26:06.482Z,1755703566482,0
2025-08-20 15:26:06.482Z,1755703566482,0
2025-08-20 15:26:06.482Z,1755703566482,0
2025-08-20 15:26:06.482Z,1755703566482,0
2025-08-20 15:26:06.482Z,1755703566482,0
2025-08-20 15:26:06.482Z,1755703566482,0
2025-08-20 15:26:06.482Z,1755703566482,0
2025-08-20 15:26:06.482Z,1755703566482,0
2025-08-20 15:26:06.482Z,1755703566482,0
2025-08-20 15:26:06.482Z,1755703566482,0
2025-08-20 15:26:06.482Z,1755703566482,0
2025-08-20 15:26:06.482Z,1755703566482,0
2025-08-20 15:26:06.482Z,1755703566482,0
2025-08-20 15:26:06.482Z,1755703566482,0
2025-08-20 15:26:06.482Z,1755703566482,0
2025-08-20 15:26:06.482Z,1755703566482,0
2025-08-20 15:26:06.482Z,1755703566482,0
2025-08-20 15:26:06.482Z,1755703566482,0
2025-08-20 15:26:06.482Z,1755703566482,0
