Timestamp, Epoch,L1-CMP-C92:CentroidY
2025-09-01 05:00:01.546Z,1756702801546,0
2025-09-01 05:00:01.546Z,1756702801546,0
2025-09-01 05:00:01.546Z,1756702801546,0
2025-09-01 05:00:01.546Z,1756702801546,0
2025-09-01 05:00:01.546Z,1756702801546,0
2025-09-01 05:00:01.546Z,1756702801546,0
2025-09-01 05:00:01.546Z,1756702801546,0
2025-09-01 05:00:01.546Z,1756702801546,0
2025-09-01 05:00:01.546Z,1756702801546,0
2025-09-01 05:00:01.546Z,1756702801546,0
2025-09-01 05:00:01.546Z,1756702801546,0
2025-09-01 05:00:01.546Z,1756702801546,0
2025-09-01 05:00:01.546Z,1756702801546,0
2025-09-01 05:00:01.546Z,1756702801546,0
2025-09-01 05:00:01.546Z,1756702801546,0
2025-09-01 05:00:01.546Z,1756702801546,0
2025-09-01 05:00:01.546Z,1756702801546,0
2025-09-01 05:00:01.546Z,1756702801546,0
2025-09-01 05:00:01.546Z,1756702801546,0
2025-09-01 05:00:01.546Z,1756702801546,0
2025-09-01 05:00:01.546Z,1756702801546,0
2025-09-01 05:00:01.546Z,1756702801546,0
2025-09-01 05:00:01.546Z,1756702801546,0
2025-09-01 05:00:01.546Z,1756702801546,0
2025-09-01 05:00:01.546Z,1756702801546,0
2025-09-01 05:00:01.546Z,1756702801546,0
2025-09-01 05:00:01.546Z,1756702801546,0
2025-09-01 05:00:01.546Z,1756702801546,0
2025-09-01 05:00:01.546Z,1756702801546,0
2025-09-01 05:00:01.546Z,1756702801546,0
2025-09-01 05:00:01.546Z,1756702801546,0
2025-09-01 05:00:01.546Z,1756702801546,0
2025-09-01 05:00:01.546Z,1756702801546,0
2025-09-01 05:00:01.546Z,1756702801546,0
2025-09-01 05:00:01.546Z,1756702801546,0
2025-09-01 05:00:01.546Z,1756702801546,0
2025-09-01 05:00:01.546Z,1756702801546,0
2025-09-01 05:00:01.546Z,1756702801546,0
2025-09-01 05:00:01.546Z,1756702801546,0
2025-09-01 05:00:01.546Z,1756702801546,0
2025-09-01 05:00:01.546Z,1756702801546,0
2025-09-01 05:00:01.546Z,1756702801546,0
2025-09-01 05:00:01.546Z,1756702801546,0
2025-09-01 05:00:01.546Z,1756702801546,0
2025-09-01 05:00:01.546Z,1756702801546,0
2025-09-01 05:00:01.546Z,1756702801546,0
2025-09-01 05:00:01.546Z,1756702801546,0
2025-09-01 05:00:01.546Z,1756702801546,0
2025-09-01 05:00:01.546Z,1756702801546,0
2025-09-01 05:00:01.546Z,1756702801546,0
2025-09-01 05:00:01.546Z,1756702801546,0
2025-09-01 05:00:01.546Z,1756702801546,0
2025-09-01 05:00:01.546Z,1756702801546,0
2025-09-01 05:00:01.546Z,1756702801546,0
2025-09-01 05:00:01.546Z,1756702801546,0
2025-09-01 05:00:01.546Z,1756702801546,0
2025-09-01 06:40:58.232Z,1756708858232,101
2025-09-01 06:40:58.232Z,1756708858232,101
2025-09-01 06:40:58.232Z,1756708858232,101
2025-09-01 06:40:58.232Z,1756708858232,101
2025-09-01 06:40:58.232Z,1756708858232,101
2025-09-01 06:40:58.232Z,1756708858232,101
2025-09-01 06:40:58.232Z,1756708858232,101
2025-09-01 06:40:58.232Z,1756708858232,101
2025-09-01 06:40:58.232Z,1756708858232,101
2025-09-01 06:40:58.232Z,1756708858232,101
2025-09-01 06:40:58.232Z,1756708858232,101
2025-09-01 06:40:58.232Z,1756708858232,101
2025-09-01 06:40:58.232Z,1756708858232,101
2025-09-01 06:40:58.232Z,1756708858232,101
2025-09-01 06:40:58.232Z,1756708858232,101
2025-09-01 06:40:58.232Z,1756708858232,101
2025-09-01 06:40:58.232Z,1756708858232,101
2025-09-01 06:40:58.433Z,1756708858433,0
2025-09-01 06:40:58.433Z,1756708858433,0
2025-09-01 06:40:58.433Z,1756708858433,0
2025-09-01 06:40:58.433Z,1756708858433,0
2025-09-01 06:40:58.433Z,1756708858433,0
2025-09-01 06:40:58.433Z,1756708858433,0
2025-09-01 07:07:53.409Z,1756710473409,39
2025-09-01 07:07:53.409Z,1756710473409,39
2025-09-01 07:07:53.409Z,1756710473409,39
2025-09-01 07:07:53.409Z,1756710473409,39
2025-09-01 07:07:53.409Z,1756710473409,39
2025-09-01 07:07:53.409Z,1756710473409,39
2025-09-01 07:07:53.609Z,1756710473609,0
2025-09-01 07:07:53.609Z,1756710473609,0
2025-09-01 07:07:53.609Z,1756710473609,0
2025-09-01 07:07:53.609Z,1756710473609,0
2025-09-01 07:07:53.609Z,1756710473609,0
2025-09-01 07:07:53.609Z,1756710473609,0
2025-09-01 07:07:53.609Z,1756710473609,0
2025-09-01 07:07:53.609Z,1756710473609,0
2025-09-01 07:07:53.609Z,1756710473609,0
2025-09-01 07:07:53.609Z,1756710473609,0
2025-09-01 07:07:53.609Z,1756710473609,0
2025-09-01 07:07:53.609Z,1756710473609,0
2025-09-01 07:07:53.609Z,1756710473609,0
2025-09-01 07:07:53.609Z,1756710473609,0
2025-09-01 07:07:53.609Z,1756710473609,0
2025-09-01 07:07:53.609Z,1756710473609,0
2025-09-01 07:07:53.609Z,1756710473609,0
2025-09-01 07:07:53.609Z,1756710473609,0
2025-09-01 07:07:53.609Z,1756710473609,0
2025-09-01 07:07:53.609Z,1756710473609,0
2025-09-01 07:07:53.609Z,1756710473609,0
2025-09-01 07:07:53.609Z,1756710473609,0
2025-09-01 07:07:53.609Z,1756710473609,0
2025-09-01 07:07:53.609Z,1756710473609,0
2025-09-01 07:07:53.609Z,1756710473609,0
2025-09-01 07:07:53.609Z,1756710473609,0
2025-09-01 07:07:53.609Z,1756710473609,0
2025-09-01 07:07:53.609Z,1756710473609,0
2025-09-01 07:07:53.609Z,1756710473609,0
2025-09-01 07:07:53.609Z,1756710473609,0
2025-09-01 07:07:53.609Z,1756710473609,0
2025-09-01 07:07:53.609Z,1756710473609,0
2025-09-01 07:07:53.609Z,1756710473609,0
2025-09-01 07:07:53.609Z,1756710473609,0
2025-09-01 07:07:53.609Z,1756710473609,0
2025-09-01 07:07:53.609Z,1756710473609,0
2025-09-01 07:07:53.609Z,1756710473609,0
2025-09-01 07:07:53.609Z,1756710473609,0
2025-09-01 07:07:53.609Z,1756710473609,0
2025-09-01 07:07:53.609Z,1756710473609,0
2025-09-01 07:07:53.609Z,1756710473609,0
2025-09-01 07:07:53.609Z,1756710473609,0
2025-09-01 07:07:53.609Z,1756710473609,0
2025-09-01 07:07:53.609Z,1756710473609,0
2025-09-01 07:07:53.609Z,1756710473609,0
2025-09-01 07:07:53.609Z,1756710473609,0
2025-09-01 07:07:53.609Z,1756710473609,0
2025-09-01 07:07:53.609Z,1756710473609,0
2025-09-01 07:07:53.609Z,1756710473609,0
2025-09-01 07:07:53.609Z,1756710473609,0
2025-09-01 07:07:53.609Z,1756710473609,0
2025-09-01 07:07:53.609Z,1756710473609,0
2025-09-01 07:07:53.609Z,1756710473609,0
2025-09-01 07:07:53.609Z,1756710473609,0
2025-09-01 07:07:53.609Z,1756710473609,0
2025-09-01 07:07:53.609Z,1756710473609,0
2025-09-01 07:07:53.609Z,1756710473609,0
2025-09-01 12:44:31.884Z,1756730671884,176
2025-09-01 12:44:31.884Z,1756730671884,176
2025-09-01 12:44:31.884Z,1756730671884,176
2025-09-01 12:44:31.884Z,1756730671884,176
2025-09-01 12:44:31.884Z,1756730671884,176
2025-09-01 12:44:31.884Z,1756730671884,176
2025-09-01 12:44:31.884Z,1756730671884,176
2025-09-01 12:44:31.884Z,1756730671884,176
2025-09-01 12:44:31.884Z,1756730671884,176
2025-09-01 12:44:31.884Z,1756730671884,176
2025-09-01 12:44:31.884Z,1756730671884,176
2025-09-01 12:44:31.884Z,1756730671884,176
2025-09-01 12:44:31.884Z,1756730671884,176
2025-09-01 12:44:31.884Z,1756730671884,176
2025-09-01 12:44:31.884Z,1756730671884,176
2025-09-01 12:44:31.884Z,1756730671884,176
2025-09-01 12:44:31.884Z,1756730671884,176
2025-09-01 12:44:31.884Z,1756730671884,176
2025-09-01 12:44:31.884Z,1756730671884,176
2025-09-01 12:44:31.884Z,1756730671884,176
2025-09-01 12:44:31.884Z,1756730671884,176
2025-09-01 12:44:31.884Z,1756730671884,176
2025-09-01 12:44:31.884Z,1756730671884,176
2025-09-01 12:44:31.884Z,1756730671884,176
2025-09-01 12:44:31.884Z,1756730671884,176
2025-09-01 12:44:31.884Z,1756730671884,176
2025-09-01 12:44:31.884Z,1756730671884,176
2025-09-01 12:44:31.884Z,1756730671884,176
2025-09-01 12:44:31.884Z,1756730671884,176
2025-09-01 12:44:31.884Z,1756730671884,176
2025-09-01 12:44:31.884Z,1756730671884,176
2025-09-01 12:44:31.884Z,1756730671884,176
2025-09-01 12:44:31.884Z,1756730671884,176
2025-09-01 12:44:31.884Z,1756730671884,176
2025-09-01 12:44:31.884Z,1756730671884,176
2025-09-01 12:44:31.884Z,1756730671884,176
2025-09-01 12:44:31.884Z,1756730671884,176
2025-09-01 12:44:31.884Z,1756730671884,176
2025-09-01 12:44:31.884Z,1756730671884,176
2025-09-01 12:44:31.884Z,1756730671884,176
2025-09-01 12:44:31.884Z,1756730671884,176
2025-09-01 12:44:31.884Z,1756730671884,176
2025-09-01 12:44:31.884Z,1756730671884,176
2025-09-01 12:44:31.884Z,1756730671884,176
2025-09-01 12:44:31.884Z,1756730671884,176
2025-09-01 12:44:31.884Z,1756730671884,176
2025-09-01 12:44:31.884Z,1756730671884,176
2025-09-01 12:44:31.884Z,1756730671884,176
2025-09-01 12:44:31.884Z,1756730671884,176
2025-09-01 12:44:31.884Z,1756730671884,176
2025-09-01 12:44:31.884Z,1756730671884,176
2025-09-01 12:44:31.884Z,1756730671884,176
2025-09-01 12:44:31.884Z,1756730671884,176
2025-09-01 12:44:31.884Z,1756730671884,176
2025-09-01 12:44:31.884Z,1756730671884,176
2025-09-01 12:44:31.884Z,1756730671884,176
2025-09-01 12:44:31.884Z,1756730671884,176
2025-09-01 12:44:32.085Z,1756730672085,0
2025-09-01 12:44:32.085Z,1756730672085,0
2025-09-01 12:44:32.085Z,1756730672085,0
2025-09-01 12:59:46.326Z,1756731586326,-121.88040346425652
2025-09-01 12:59:46.326Z,1756731586326,-121.88040346425652
2025-09-01 12:59:46.326Z,1756731586326,-121.88040346425652
2025-09-01 12:59:46.523Z,1756731586523,-126.30751868476713
2025-09-01 12:59:46.725Z,1756731586725,-127.7135494902634
2025-09-01 12:59:46.929Z,1756731586929,-130.07122627737226
2025-09-01 12:59:47.127Z,1756731587127,-132.1266633845441
2025-09-01 12:59:47.328Z,1756731587328,-129.7723612519114
2025-09-01 12:59:47.527Z,1756731587527,-125.64589895936552
2025-09-01 12:59:47.728Z,1756731587728,-130.23703746479055
2025-09-01 12:59:47.933Z,1756731587933,-131.6207819921169
2025-09-01 12:59:48.129Z,1756731588129,-127.37273188821686
2025-09-01 12:59:48.333Z,1756731588333,-128.3140498595303
2025-09-01 12:59:48.531Z,1756731588531,-128.89112868848576
2025-09-01 12:59:48.729Z,1756731588729,-109.25109478527793
2025-09-01 12:59:48.931Z,1756731588931,-127.08164337501313
2025-09-01 12:59:49.130Z,1756731589130,-124.07396013799544
2025-09-01 12:59:49.335Z,1756731589335,-123.1047528463927
2025-09-01 12:59:49.732Z,1756731589732,-121.3894952269248
2025-09-01 12:59:49.937Z,1756731589937,-120.6493284004745
2025-09-01 12:59:50.133Z,1756731590133,-125.2683643821569
2025-09-01 12:59:50.336Z,1756731590336,-124.98806216322251
2025-09-01 12:59:50.534Z,1756731590534,-126.70911782978612
2025-09-01 12:59:50.740Z,1756731590740,-127.55715382880979
2025-09-01 12:59:50.939Z,1756731590939,-125.66524834883506
2025-09-01 12:59:51.137Z,1756731591137,-125.95251854622529
2025-09-01 12:59:51.341Z,1756731591341,-126.72640968607396
2025-09-01 12:59:51.537Z,1756731591537,-122.59970260895338
2025-09-01 12:59:51.742Z,1756731591742,-124.51393603928727
2025-09-01 12:59:51.944Z,1756731591944,-123.00690239767499
2025-09-01 12:59:52.341Z,1756731592341,-110.10935457733777
2025-09-01 12:59:52.543Z,1756731592543,-122.60020405137294
2025-09-01 12:59:52.741Z,1756731592741,-125.38388423515207
2025-09-01 12:59:52.946Z,1756731592946,-129.40646113782464
2025-09-01 12:59:53.141Z,1756731593141,-130.6940816845414
2025-09-01 12:59:53.343Z,1756731593343,-130.52694071367054
2025-09-01 12:59:53.545Z,1756731593545,-127.86967499909821
2025-09-01 12:59:53.743Z,1756731593743,-122.39443780299328
2025-09-01 12:59:53.944Z,1756731593944,-119.27945951435748
2025-09-01 12:59:54.144Z,1756731594144,-120.88817116094509
2025-09-01 12:59:54.348Z,1756731594348,-122.6708705954292
2025-09-01 12:59:54.543Z,1756731594543,-121.92205599755752
2025-09-01 12:59:54.746Z,1756731594746,-128.3724914811732
2025-09-01 12:59:54.947Z,1756731594947,-129.04510746464825
2025-09-01 12:59:55.147Z,1756731595147,-131.60538929004977
2025-09-01 12:59:55.547Z,1756731595547,-130.58273505508978
2025-09-01 12:59:55.749Z,1756731595749,-132.32575114131012
2025-09-01 12:59:55.951Z,1756731595951,-111.19824777506426
2025-09-01 12:59:56.150Z,1756731596150,-133.059105748758
2025-09-01 12:59:56.352Z,1756731596352,-127.28370906152284
2025-09-01 12:59:56.553Z,1756731596553,-126.59957539267884
2025-09-01 12:59:56.752Z,1756731596752,-130.02032298070384
2025-09-01 12:59:56.953Z,1756731596953,-125.79157446407811
2025-09-01 12:59:57.151Z,1756731597151,-123.57136805307698
2025-09-01 12:59:57.356Z,1756731597356,-125.45937015718397
2025-09-01 12:59:57.552Z,1756731597552,-125.73893907027076
2025-09-01 12:59:57.758Z,1756731597758,-125.01310823561127
2025-09-01 12:59:57.954Z,1756731597954,-127.53875465801178
2025-09-01 12:59:58.152Z,1756731598152,-124.69811570296514
2025-09-01 12:59:58.353Z,1756731598353,-124.38690518783542
2025-09-01 12:59:58.552Z,1756731598552,-127.3714618220445
2025-09-01 12:59:58.752Z,1756731598752,-130.41105113119426
2025-09-01 12:59:58.954Z,1756731598954,-128.8130197475357
2025-09-01 12:59:59.153Z,1756731599153,-131.43302382188483
2025-09-01 12:59:59.355Z,1756731599355,-129.98604558215706
2025-09-01 12:59:59.553Z,1756731599553,-126.39121187542054
2025-09-01 12:59:59.757Z,1756731599757,-125.89224756079281
2025-09-01 12:59:59.954Z,1756731599954,-126.23184971527147
2025-09-01 12:59:59.954Z,1756731599954,-126.23184971527147
2025-09-01 13:00:00.154Z,1756731600154,-125.62838093011547
2025-09-01 13:00:00.154Z,1756731600154,-125.62838093011547
2025-09-01 13:00:00.356Z,1756731600356,-123.75409693424535
2025-09-01 13:00:00.554Z,1756731600554,-123.44110138854049
2025-09-01 13:00:00.761Z,1756731600761,-121.52790955149683
2025-09-01 13:00:00.956Z,1756731600956,-123.11475166023266
2025-09-01 13:00:01.155Z,1756731601155,-121.77673621887928
2025-09-01 13:00:01.357Z,1756731601357,-123.61555758390102
2025-09-01 13:00:01.556Z,1756731601556,-120.46915855068573
2025-09-01 13:00:01.760Z,1756731601760,-111.1993812577746
2025-09-01 13:00:01.957Z,1756731601957,-122.21037738514761
2025-09-01 13:00:02.155Z,1756731602155,-123.86056071578713
2025-09-01 13:00:02.356Z,1756731602356,-126.94030611948085
2025-09-01 13:00:02.555Z,1756731602555,-125.88393661127458
2025-09-01 13:00:02.755Z,1756731602755,-127.16109687272754
2025-09-01 13:00:02.957Z,1756731602957,-121.10372055788739
2025-09-01 13:00:03.157Z,1756731603157,-123.35939074682716
2025-09-01 13:00:03.360Z,1756731603360,-126.47732988979067
2025-09-01 13:00:03.559Z,1756731603559,-123.68202190236201
2025-09-01 13:00:03.759Z,1756731603759,-124.23550995802532
2025-09-01 13:00:03.960Z,1756731603960,-120.71880231357571
2025-09-01 13:00:04.160Z,1756731604160,-121.15209155615742
2025-09-01 13:00:04.364Z,1756731604364,-124.8012186327484
2025-09-01 13:00:04.560Z,1756731604560,-122.8155823838606
2025-09-01 13:00:04.761Z,1756731604761,-121.0076358964184
2025-09-01 13:00:04.966Z,1756731604966,-119.1067050453523
2025-09-01 13:00:05.163Z,1756731605163,-120.33589934409989
2025-09-01 13:00:05.363Z,1756731605363,-110.06474066763272
2025-09-01 13:00:05.562Z,1756731605562,-122.41045983035559
2025-09-01 13:00:05.762Z,1756731605762,-121.17350642586248
2025-09-01 13:00:05.964Z,1756731605964,-123.50593582505539
2025-09-01 13:00:06.162Z,1756731606162,-125.1647610602262
2025-09-01 13:00:06.368Z,1756731606368,-125.32600276118217
2025-09-01 13:00:06.568Z,1756731606568,-127.24996627461562
2025-09-01 13:00:06.767Z,1756731606767,-130.24336458943804
2025-09-01 13:00:06.966Z,1756731606966,-132.1257651842007
2025-09-01 13:00:07.167Z,1756731607167,-129.78935791924044
2025-09-01 13:00:07.368Z,1756731607368,-127.55721797780643
2025-09-01 13:00:07.571Z,1756731607571,-125.78093444268421
2025-09-01 13:00:07.771Z,1756731607771,-127.4543301230571
2025-09-01 13:00:08.173Z,1756731608173,-124.30099442526938
2025-09-01 13:00:08.376Z,1756731608376,-128.03008799150345
2025-09-01 13:00:08.576Z,1756731608576,-132.43928246161852
2025-09-01 13:00:08.777Z,1756731608777,-133.70824547774941
2025-09-01 13:00:08.976Z,1756731608976,-134.19575556754256
2025-09-01 13:00:09.175Z,1756731609175,-135.94499634084553
2025-09-01 13:00:09.576Z,1756731609576,-131.1000880977099
2025-09-01 13:00:09.778Z,1756731609778,-125.51907443207239
2025-09-01 13:00:09.977Z,1756731609977,-125.6404186363097
2025-09-01 13:00:10.178Z,1756731610178,-127.34209165024305
2025-09-01 13:00:10.380Z,1756731610380,-128.5595152984572
2025-09-01 13:00:10.581Z,1756731610581,-125.03641750470564
2025-09-01 13:00:10.788Z,1756731610788,-124.4463952943434
2025-09-01 13:00:10.985Z,1756731610985,-123.36382735511913
2025-09-01 13:00:11.186Z,1756731611186,-122.15597480943674
2025-09-01 13:00:11.388Z,1756731611388,-125.129994680505
2025-09-01 13:00:11.588Z,1756731611588,-121.94955339471647
2025-09-01 13:00:11.790Z,1756731611790,-121.42435843516745
2025-09-01 13:00:11.991Z,1756731611991,-120.39771810439672
2025-09-01 13:00:12.194Z,1756731612194,-121.11302053599363
2025-09-01 13:00:12.391Z,1756731612391,-122.23570263587101
2025-09-01 13:00:12.590Z,1756731612590,-127.01425726331448
2025-09-01 13:00:12.795Z,1756731612795,-124.88112989546886
2025-09-01 13:00:12.993Z,1756731612993,-128.89789281925675
2025-09-01 13:00:13.196Z,1756731613196,-127.5357546869337
2025-09-01 13:00:13.396Z,1756731613396,-130.24522428504244
2025-09-01 13:00:13.597Z,1756731613597,-127.29572486646413
2025-09-01 13:00:13.802Z,1756731613802,-127.95746202718055
2025-09-01 13:00:14.002Z,1756731614002,-127.22687110335346
2025-09-01 13:00:14.198Z,1756731614198,-125.39530323143617
2025-09-01 13:00:14.400Z,1756731614400,-130.53566542954346
2025-09-01 13:00:14.601Z,1756731614601,-128.28177174465202
2025-09-01 13:00:14.803Z,1756731614803,-128.67517481402916
2025-09-01 13:00:15.001Z,1756731615001,-130.8942907921675
2025-09-01 13:00:15.202Z,1756731615202,-124.76540549211163
2025-09-01 13:00:15.405Z,1756731615405,-121.6613084086589
2025-09-01 13:00:15.808Z,1756731615808,-123.94323024853028
2025-09-01 13:00:16.007Z,1756731616007,-107.81022487766694
2025-09-01 13:00:16.207Z,1756731616207,-122.75477507200944
2025-09-01 13:00:16.412Z,1756731616412,-123.5737589158758
2025-09-01 13:00:16.610Z,1756731616610,-122.28075422281603
2025-09-01 13:00:16.811Z,1756731616811,-123.3562478636315
2025-09-01 13:00:17.009Z,1756731617009,-122.63437180755648
2025-09-01 13:00:17.209Z,1756731617209,-119.82507364183721
2025-09-01 13:00:17.410Z,1756731617410,-119.63764186547135
2025-09-01 13:00:17.609Z,1756731617609,-119.89687862841387
2025-09-01 13:00:17.812Z,1756731617812,-121.42817660344008
2025-09-01 13:00:18.011Z,1756731618011,-125.95525144727196
2025-09-01 13:00:18.211Z,1756731618211,-129.74835743969538
2025-09-01 13:00:18.412Z,1756731618412,-127.58052279072874
2025-09-01 13:00:18.613Z,1756731618613,-126.26456970217026
2025-09-01 13:00:18.812Z,1756731618812,-124.25908793268678
2025-09-01 13:00:19.011Z,1756731619011,-125.6974434727982
2025-09-01 13:00:19.213Z,1756731619213,-126.92690257457184
2025-09-01 13:00:19.614Z,1756731619614,-114.33853346146282
2025-09-01 13:00:19.818Z,1756731619818,-128.7701395832151
2025-09-01 13:00:20.014Z,1756731620014,-128.60868289554188
2025-09-01 13:00:20.214Z,1756731620214,-127.8778100592724
2025-09-01 13:00:20.416Z,1756731620416,-127.98834810828652
2025-09-01 13:00:20.615Z,1756731620615,-127.05352861890503
2025-09-01 13:00:20.819Z,1756731620819,-126.75172894413402
2025-09-01 13:00:21.015Z,1756731621015,-124.81689710809823
2025-09-01 13:00:21.216Z,1756731621216,-125.89080290020183
2025-09-01 13:00:21.418Z,1756731621418,-128.88065417695955
2025-09-01 13:00:21.619Z,1756731621619,-130.4827542901889
2025-09-01 13:00:21.816Z,1756731621816,-128.6167563790336
2025-09-01 13:00:22.016Z,1756731622016,-125.82923980637716
2025-09-01 13:00:22.215Z,1756731622215,-123.66545241198511
2025-09-01 13:00:22.420Z,1756731622420,-124.74613557955107
2025-09-01 13:00:22.616Z,1756731622616,-121.81483181803122
2025-09-01 13:00:22.818Z,1756731622818,-118.50385275558463
2025-09-01 13:00:23.017Z,1756731623017,-118.85214662334079
2025-09-01 13:00:23.217Z,1756731623217,-121.166910873537
2025-09-01 13:00:23.422Z,1756731623422,-124.24369578727166
2025-09-01 13:00:23.623Z,1756731623623,-126.72863837777743
2025-09-01 13:00:23.822Z,1756731623822,-122.87402843078715
2025-09-01 13:00:24.022Z,1756731624022,-130.76808107366446
2025-09-01 13:00:24.221Z,1756731624221,-134.0876953362335
2025-09-01 13:00:24.423Z,1756731624423,-129.19057762425638
2025-09-01 13:00:24.623Z,1756731624623,-127.0198973294655
2025-09-01 13:00:24.825Z,1756731624825,-116.17989728499558
2025-09-01 13:00:25.228Z,1756731625228,-119.73602474792338
2025-09-01 13:00:25.429Z,1756731625429,-120.12999793205995
2025-09-01 13:00:25.628Z,1756731625628,-119.57861933771107
2025-09-01 13:00:25.829Z,1756731625829,-124.05767996018403
2025-09-01 13:00:26.029Z,1756731626029,-123.19301708898055
2025-09-01 13:00:26.228Z,1756731626228,-121.65851046486839
2025-09-01 13:00:26.429Z,1756731626429,-130.92245998190646
2025-09-01 13:00:26.630Z,1756731626630,-128.583655304498
2025-09-01 13:00:26.830Z,1756731626830,-124.4500080561784
2025-09-01 13:00:27.030Z,1756731627030,-124.88612841682283
2025-09-01 13:00:27.231Z,1756731627231,-122.94191747518178
2025-09-01 13:00:27.434Z,1756731627434,-126.89932546923879
2025-09-01 13:00:27.634Z,1756731627634,-133.78143145639717
2025-09-01 13:00:27.832Z,1756731627832,-134.87123846229036
2025-09-01 13:00:28.031Z,1756731628031,-139.33666229300235
2025-09-01 13:00:28.231Z,1756731628231,-134.48217512305553
2025-09-01 13:00:28.432Z,1756731628432,-128.87195777700566
2025-09-01 13:00:28.631Z,1756731628631,-122.48778143567426
2025-09-01 13:00:28.833Z,1756731628833,-131.38672883951634
2025-09-01 13:00:29.033Z,1756731629033,-111.28873733716011
2025-09-01 13:00:29.235Z,1756731629235,-128.25398989584687
2025-09-01 13:00:29.436Z,1756731629436,-122.7520732137142
2025-09-01 13:00:29.639Z,1756731629639,-116.30524293929102
2025-09-01 13:00:29.837Z,1756731629837,-120.98790872120281
2025-09-01 13:00:30.038Z,1756731630038,-131.16538089957692
2025-09-01 13:00:30.237Z,1756731630237,-123.82615772479986
2025-09-01 13:00:30.440Z,1756731630440,-122.73608197730985
2025-09-01 13:00:30.639Z,1756731630639,-124.37757568868176
2025-09-01 13:00:30.842Z,1756731630842,-127.0595568057552
2025-09-01 13:00:31.043Z,1756731631043,-132.6901032342118
2025-09-01 13:00:31.241Z,1756731631241,-120.74145601107475
2025-09-01 13:00:31.442Z,1756731631442,-118.83265997819345
2025-09-01 13:00:31.642Z,1756731631642,-127.14688819999637
2025-09-01 13:00:32.045Z,1756731632045,-125.18328517201286
2025-09-01 13:00:32.245Z,1756731632245,-127.790200350585
2025-09-01 13:00:32.453Z,1756731632453,-130.34240773286467
2025-09-01 13:00:32.650Z,1756731632650,-114.41692774214593
2025-09-01 13:00:32.851Z,1756731632851,-126.40325390229185
2025-09-01 13:00:33.249Z,1756731633249,-127.04317900956715
2025-09-01 13:00:33.450Z,1756731633450,-123.9264671968021
2025-09-01 13:00:33.651Z,1756731633651,-124.5921760978807
2025-09-01 13:00:33.851Z,1756731633851,-122.98198603597092
2025-09-01 13:00:34.050Z,1756731634050,-123.79130904001485
2025-09-01 13:00:34.252Z,1756731634252,-126.1656419977628
2025-09-01 13:00:34.456Z,1756731634456,-124.7642399534071
2025-09-01 13:00:34.656Z,1756731634656,-124.22608507791955
2025-09-01 13:00:34.860Z,1756731634860,-123.55225346923737
2025-09-01 13:00:35.060Z,1756731635060,-124.50371034722934
2025-09-01 13:00:35.259Z,1756731635259,-126.8255591750885
